ID_PPI,ID_PP,DESC_PP
001 02 001,52K002,Proyectos de infraestructura económica de hidrocarburos
'018 01 016,52K002,Proyectos de infraestructura económica de hidrocarburos
'020 96 020,52K002,Proyectos de infraestructura económica de hidrocarburos
'021 96 021,52K002,Proyectos de infraestructura económica de hidrocarburos
'0218T0O0001,18K010,Proyectos de infraestructura social de ciencia y tecnología
'0218T4L0039,52K002,Proyectos de infraestructura económica de hidrocarburos
'02204120009,20K025,Proyectos de inmuebles (oficinas administrativas)
'0306HJO0014,06F035,Programa de Inclusión Financiera
'03096460040,09K003,Proyectos de construcción de carreteras
'03096460040,09K048,Servicios relacionados para la liberación del derecho de vía
'03096500017,09K003,Proyectos de construcción de carreteras
'0309J2Y0002,09K004,Proyectos de construcción de puertos
'0309J2Y0030,09K004,Proyectos de construcción de puertos
'0309J3A0002,09K004,Proyectos de construcción de puertos
'0310K2N0002,10K024,Otros proyectos de infraestructura gubernamental
'0310K8V0014,10K025,Proyectos de inmuebles (oficinas administrativas)
'03121100001,12K011,Proyectos de infraestructura social de salud
'0312NBG0001,12K011,Proyectos de infraestructura social de salud
'0316B000035,16K141,Infraestructura para la modernización y rehabilitación de riego y temporal tecnificado
'0316B000037,16K141,Infraestructura para la modernización y rehabilitación de riego y temporal tecnificado
'0316B000058,16K141,Infraestructura para la modernización y rehabilitación de riego y temporal tecnificado
'0316B000201,16K141,Infraestructura para la modernización y rehabilitación de riego y temporal tecnificado
'0316B000221,16K141,Infraestructura para la modernización y rehabilitación de riego y temporal tecnificado
'0316B000230,16K025,Proyectos de inmuebles (oficinas administrativas)
'0318T4M0060,52K030,Otros proyectos de infraestructura
'0318T4M0090,52K002,Proyectos de infraestructura económica de hidrocarburos
'0318T4M0093,52K002,Proyectos de infraestructura económica de hidrocarburos
'0318T4M0094,52K002,Proyectos de infraestructura económica de hidrocarburos
'0318T4M0100,52K002,Proyectos de infraestructura económica de hidrocarburos
'0318T4M0119,52K002,Proyectos de infraestructura económica de hidrocarburos
'0318T4N0023,52K027,Mantenimiento de infraestructura
'0318T4N0034,52K002,Proyectos de infraestructura económica de hidrocarburos
'0318T4N0037,52K002,Proyectos de infraestructura económica de hidrocarburos
'0321W3N0121,21K021,Proyectos de infraestructura de turismo
'0321W3N0127,21K021,Proyectos de infraestructura de turismo
'0321W3N0129,21K021,Proyectos de infraestructura de turismo
'0321W3N0149,21K025,Proyectos de inmuebles (oficinas administrativas)
'0321W3N0157,21K021,Proyectos de infraestructura de turismo
'038 98 038,52K002,Proyectos de infraestructura económica de hidrocarburos
'039 98 039,52K002,Proyectos de infraestructura económica de hidrocarburos
'04096500001,09K003,Proyectos de construcción de carreteras
'04096500001,09K048,Servicios relacionados para la liberación del derecho de vía
'0418T4M0012,52K002,Proyectos de infraestructura económica de hidrocarburos
'0418T4O0002,52K030,Otros proyectos de infraestructura
'0418T4Q0004,52K027,Mantenimiento de infraestructura
'0418T4T0004,52K027,Mantenimiento de infraestructura
'0418T4T0005,52K002,Proyectos de infraestructura económica de hidrocarburos
'0418TZZ0001,52K002,Proyectos de infraestructura económica de hidrocarburos
'0427A000004,27K024,Otros proyectos de infraestructura gubernamental
'05096270002,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'05096270003,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'05096270006,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'05096270009,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'05096270014,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'05096270015,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'05096270024,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'05096300002,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'05096300003,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'05096310003,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'05096320001,09K003,Proyectos de construcción de carreteras
'05096320001,09K048,Servicios relacionados para la liberación del derecho de vía
'05096320004,09K003,Proyectos de construcción de carreteras
'05096320013,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'05096320020,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'05096320036,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'05096330012,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'05096330026,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'05096340009,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'05096350001,09K003,Proyectos de construcción de carreteras
'05096350001,09K048,Servicios relacionados para la liberación del derecho de vía
'05096350006,09K003,Proyectos de construcción de carreteras
'05096350006,09K048,Servicios relacionados para la liberación del derecho de vía
'05096380001,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'05096390002,09K003,Proyectos de construcción de carreteras
'05096390010,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'05096390016,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'05096400004,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'05096400010,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'05096400011,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'05096400012,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'05096400014,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'05096400019,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'05096400025,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'05096400027,09K003,Proyectos de construcción de carreteras
'05096400027,09K048,Servicios relacionados para la liberación del derecho de vía
'05096400030,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'05096400032,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'05096410014,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'05096420011,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'05096450004,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'05096480002,09K003,Proyectos de construcción de carreteras
'05096480002,09K048,Servicios relacionados para la liberación del derecho de vía
'05096520006,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'05096520011,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'0512S000001,12K025,Proyectos de inmuebles (oficinas administrativas)
'0516B000103,16K141,Infraestructura para la modernización y rehabilitación de riego y temporal tecnificado
'0518T4I0001,52K011,Proyectos de infraestructura social de salud
'0518T4M0006,52K002,Proyectos de infraestructura económica de hidrocarburos
'0518T4M0007,52K002,Proyectos de infraestructura económica de hidrocarburos
'0518T4M0010,52K002,Proyectos de infraestructura económica de hidrocarburos
'0518T4Q0002,52K027,Mantenimiento de infraestructura
'0518T4Q0004,52K027,Mantenimiento de infraestructura
'0518TZZ0001,52K002,Proyectos de infraestructura económica de hidrocarburos
'06056130001,05K025,Proyectos de inmuebles (oficinas administrativas)
'06096220004,09K003,Proyectos de construcción de carreteras
'06096220004,09K048,Servicios relacionados para la liberación del derecho de vía
'06096260007,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'06096270005,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'06096270013,09K003,Proyectos de construcción de carreteras
'06096270014,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'06096280001,09K003,Proyectos de construcción de carreteras
'06096280001,09K048,Servicios relacionados para la liberación del derecho de vía
'06096300001,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'06096320008,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'06096340002,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'06096340008,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'06096340009,09K003,Proyectos de construcción de carreteras
'06096390005,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'06096390007,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'06096400002,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'06096410025,09K003,Proyectos de construcción de carreteras
'06096410025,09K048,Servicios relacionados para la liberación del derecho de vía
'06096420001,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'06096470004,09K003,Proyectos de construcción de carreteras
'06096470004,09K048,Servicios relacionados para la liberación del derecho de vía
'06096470005,09K003,Proyectos de construcción de carreteras
'06096470005,09K048,Servicios relacionados para la liberación del derecho de vía
'06096520017,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'06096520021,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'0609J3E0004,09K004,Proyectos de construcción de puertos
'0609J3E0005,09K004,Proyectos de construcción de puertos
'06125120002,12K025,Proyectos de inmuebles (oficinas administrativas)
'06125120003,12K025,Proyectos de inmuebles (oficinas administrativas)
'06125120004,12K025,Proyectos de inmuebles (oficinas administrativas)
'0616B000034,16K007,"Infraestructura de agua potable, alcantarillado y saneamiento"
'0616B000038,16K007,"Infraestructura de agua potable, alcantarillado y saneamiento"
'0618T4M0001,52K028,Estudios de preinversión
'0618T4M0003,52K028,Estudios de preinversión
'0618T4M0007,52K002,Proyectos de infraestructura económica de hidrocarburos
'0618T4N0018,52K027,Mantenimiento de infraestructura
'0618T4N0021,52K027,Mantenimiento de infraestructura
'0618T4O0002,52K002,Proyectos de infraestructura económica de hidrocarburos
'0618TZZ0001,52K002,Proyectos de infraestructura económica de hidrocarburos
'0618TZZ0004,52K002,Proyectos de infraestructura económica de hidrocarburos
'06321100002,32K025,Proyectos de inmuebles (oficinas administrativas)
'069 98 069,52K002,Proyectos de infraestructura económica de hidrocarburos
'0704K000001,04K027,Mantenimiento de infraestructura
'0706G2T0001,06B004,Producción y comercialización de monedas
'07071320002,07A003,Operación y desarrollo de la Fuerza Aérea Mexicana
'07096220001,09K003,Proyectos de construcción de carreteras
'07096220001,09K048,Servicios relacionados para la liberación del derecho de vía
'07096220005,09K003,Proyectos de construcción de carreteras
'07096220005,09K048,Servicios relacionados para la liberación del derecho de vía
'07096230004,09K003,Proyectos de construcción de carreteras
'07096230004,09K048,Servicios relacionados para la liberación del derecho de vía
'07096260008,09K003,Proyectos de construcción de carreteras
'07096260008,09K048,Servicios relacionados para la liberación del derecho de vía
'07096270002,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'07096270003,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'07096270008,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'07096270012,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'07096270023,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'07096280001,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'07096320010,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'07096320014,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'07096320022,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'07096330006,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'07096330011,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'07096400004,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'07096400017,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'07096400018,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'07096440001,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'07096450009,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'07096450010,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'07096480003,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'07096500001,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'07096500002,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'07096500007,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'07096500010,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'07096520010,09K003,Proyectos de construcción de carreteras
'07096520010,09K048,Servicios relacionados para la liberación del derecho de vía
'07096520011,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'07115130004,11K009,Proyectos de infraestructura social del sector educativo
'0712NBD0006,12K011,Proyectos de infraestructura social de salud
'0712NCD0009,12K011,Proyectos de infraestructura social de salud
'0712NEF0001,12K011,Proyectos de infraestructura social de salud
'0718T4M0001,52K002,Proyectos de infraestructura económica de hidrocarburos
'0718T4M0005,52K002,Proyectos de infraestructura económica de hidrocarburos
'0718T4N0002,52K030,Otros proyectos de infraestructura
'0718T4N0004,52K027,Mantenimiento de infraestructura
'0718T4O0024,52K002,Proyectos de infraestructura económica de hidrocarburos
'0718T4O0034,52K027,Mantenimiento de infraestructura
'0718T4O0041,52K027,Mantenimiento de infraestructura
'0718TZZ0001,52K002,Proyectos de infraestructura económica de hidrocarburos
'0736C000010,04K023,Proyectos de infraestructura gubernamental de seguridad pública
'0804B000001,04K015,Proyectos de infraestructura gubernamental de gobernación
'0804K000004,04K015,Proyectos de infraestructura gubernamental de gobernación
'08095100009,09K003,Proyectos de construcción de carreteras
'08095100009,09K004,Proyectos de construcción de puertos
'08095100009,09K040,Proyectos de Infraestructura Ferroviaria
'08096220002,09K003,Proyectos de construcción de carreteras
'08096220002,09K048,Servicios relacionados para la liberación del derecho de vía
'08096240011,09K003,Proyectos de construcción de carreteras
'08096240011,09K048,Servicios relacionados para la liberación del derecho de vía
'08096250004,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'08096260004,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'08096260006,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'08096270001,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'08096270007,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'08096270009,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'08096270011,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'08096270015,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'08096270016,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'08096270017,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'08096280002,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'08096280003,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'08096280004,09K003,Proyectos de construcción de carreteras
'08096280006,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'08096280008,09K003,Proyectos de construcción de carreteras
'08096300001,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'08096300008,09K003,Proyectos de construcción de carreteras
'08096300008,09K048,Servicios relacionados para la liberación del derecho de vía
'08096320004,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'08096320006,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'08096320007,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'08096320009,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'08096320013,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'08096320020,09K003,Proyectos de construcción de carreteras
'08096320020,09K048,Servicios relacionados para la liberación del derecho de vía
'08096320022,09K003,Proyectos de construcción de carreteras
'08096320022,09K048,Servicios relacionados para la liberación del derecho de vía
'08096330015,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'08096330017,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'08096330027,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'08096330029,09K003,Proyectos de construcción de carreteras
'08096330030,09K003,Proyectos de construcción de carreteras
'08096350013,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'08096360012,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'08096390001,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'08096390006,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'08096400003,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'08096400004,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'08096400009,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'08096400014,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'08096400015,09K003,Proyectos de construcción de carreteras
'08096400015,09K048,Servicios relacionados para la liberación del derecho de vía
'08096400018,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'08096410018,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'08096430004,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'08096440004,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'08096440005,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'08096450007,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'08096450016,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'08096470002,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'08096480001,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'08096480005,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'08096500010,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'08096500018,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'08096500026,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'08096500027,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'08096510001,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'0809J2P0002,09K004,Proyectos de construcción de puertos
'0809J2R0003,09K004,Proyectos de construcción de puertos
'0809J2R0004,09K004,Proyectos de construcción de puertos
'0809J3A0003,09K004,Proyectos de construcción de puertos
'0809J3E0005,09K004,Proyectos de construcción de puertos
'0812NBB0006,12K011,Proyectos de infraestructura social de salud
'0812NBD0001,12K011,Proyectos de infraestructura social de salud
'08132110002,13A004,"Adquisición, construcción, reparación y mantenimiento de unidades navales"
'08132110005,13K019,Proyectos de infraestructura gubernamental de seguridad nacional
'08132110006,13K019,Proyectos de infraestructura gubernamental de seguridad nacional
'08132160016,13K019,Proyectos de infraestructura gubernamental de seguridad nacional
'08133110002,13K012,Proyectos de infraestructura social de asistencia y seguridad social
'0816B000002,16K140,Inversión del Servicio Meteorológico Nacional
'0816B000086,16K007,"Infraestructura de agua potable, alcantarillado y saneamiento"
'0816B000219,16K141,Infraestructura para la modernización y rehabilitación de riego y temporal tecnificado
'0816B000231,16K141,Infraestructura para la modernización y rehabilitación de riego y temporal tecnificado
'0816B000248,16K129,Infraestructura para la Protección de Centros de Población y Áreas Productivas
'0818T0K0005,18K029,Programas de adquisiciones
'0818T4I0009,52K029,Programas de adquisiciones
'0818T4M0002,52K027,Mantenimiento de infraestructura
'0818T4M0004,52K028,Estudios de preinversión
'0818T4M0006,52K027,Mantenimiento de infraestructura
'0818T4M0023,52K028,Estudios de preinversión
'0818T4M0027,52K036,Conservación de infraestructura marítimo-portuaria
'0818T4M0029,52K036,Conservación de infraestructura marítimo-portuaria
'0818T4M0030,52K002,Proyectos de infraestructura económica de hidrocarburos
'0818T4M0031,52K027,Mantenimiento de infraestructura
'0818T4M0039,52K027,Mantenimiento de infraestructura
'0818T4M0040,52K027,Mantenimiento de infraestructura
'0818T4M0041,52K027,Mantenimiento de infraestructura
'0818T4M0042,52K027,Mantenimiento de infraestructura
'0818T4M0043,52K027,Mantenimiento de infraestructura
'0818T4M0044,52K027,Mantenimiento de infraestructura
'0818T4M0045,52K027,Mantenimiento de infraestructura
'0818T4N0001,52K027,Mantenimiento de infraestructura
'0818T4N0007,52K002,Proyectos de infraestructura económica de hidrocarburos
'0818T4N0009,52K027,Mantenimiento de infraestructura
'0818T4N0010,52K027,Mantenimiento de infraestructura
'0818T4O0005,52K002,Proyectos de infraestructura económica de hidrocarburos
'0818T4O0020,52K027,Mantenimiento de infraestructura
'0818T4O0021,52K027,Mantenimiento de infraestructura
'0818T4O0026,52K030,Otros proyectos de infraestructura
'0818T4O0030,52K002,Proyectos de infraestructura económica de hidrocarburos
'0818T4O0033,52K002,Proyectos de infraestructura económica de hidrocarburos
'0818T4O0041,52K002,Proyectos de infraestructura económica de hidrocarburos
'0818T4O0042,52K002,Proyectos de infraestructura económica de hidrocarburos
'0818T4O0047,52K027,Mantenimiento de infraestructura
'0818T4O0048,52K002,Proyectos de infraestructura económica de hidrocarburos
'0818T4O0056,52K027,Mantenimiento de infraestructura
'0818TOQ0031,53K029,Programas de adquisiciones
'0818TOQ0052,53K001,Proyectos de infraestructura económica de electricidad
'0818TOQ0106,53K025,Proyectos de inmuebles (oficinas administrativas)
'0821W3N0028,21K021,Proyectos de infraestructura de turismo
'0836E000014,04K023,Proyectos de infraestructura gubernamental de seguridad pública
'0836E000019,04K023,Proyectos de infraestructura gubernamental de seguridad pública
'0836E000020,04K023,Proyectos de infraestructura gubernamental de seguridad pública
'09071100002,07A001,"Investigación y desarrollo tecnológico, producción y mantenimiento de armamento, municiones, explosivos, vehículos y equipos militares y sus accesorios"
'09071100002,07A015,Producción de árboles en viveros forestales militares
'09071170013,07K019,Proyectos de infraestructura gubernamental de seguridad nacional
'09071170014,07K019,Proyectos de infraestructura gubernamental de seguridad nacional
'09071320003,07A003,Operación y desarrollo de la Fuerza Aérea Mexicana
'09094000001,09K045,Sistema Satelital
'09096220001,09K003,Proyectos de construcción de carreteras
'09096220001,09K048,Servicios relacionados para la liberación del derecho de vía
'09096250001,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'09096270014,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'09096270016,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'09096270019,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'09096280001,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'09096280002,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'09096280004,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'09096280005,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'09096280006,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'09096280008,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'09096280009,09K003,Proyectos de construcción de carreteras
'09096300004,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'09096310007,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'09096320005,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'09096330001,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'09096330015,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'09096330016,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'09096340005,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'09096340011,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'09096340017,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'09096340018,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'09096340024,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'09096350022,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'09096360001,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'09096360006,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'09096360018,09K003,Proyectos de construcción de carreteras
'09096360018,09K048,Servicios relacionados para la liberación del derecho de vía
'09096360019,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'09096360020,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'09096360028,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'09096380007,09K003,Proyectos de construcción de carreteras
'09096380007,09K048,Servicios relacionados para la liberación del derecho de vía
'09096380009,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'09096390001,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'09096400004,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'09096400012,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'09096400017,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'09096400025,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'09096400027,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'09096400028,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'09096400030,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'09096400031,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'09096400033,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'09096400034,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'09096400035,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'09096400036,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'09096400037,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'09096410023,09K003,Proyectos de construcción de carreteras
'09096420006,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'09096420007,09K003,Proyectos de construcción de carreteras
'09096420007,09K048,Servicios relacionados para la liberación del derecho de vía
'09096420010,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'09096450009,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'09096480003,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'09096500011,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'09096500025,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'09096500027,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'09096500029,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'09096500034,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'09096500047,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'09096500049,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'09096520013,09K003,Proyectos de construcción de carreteras
'09096520013,09K048,Servicios relacionados para la liberación del derecho de vía
'0912NBG0002,12K011,Proyectos de infraestructura social de salud
'0912NBV0008,12K011,Proyectos de infraestructura social de salud
'0916B000129,16K028,Estudios de preinversión
'0916B000197,16K007,"Infraestructura de agua potable, alcantarillado y saneamiento"
'0917SKC0001,17K022,Proyectos de infraestructura gubernamental de procuración de justicia
'0918T4L0001,52K030,Otros proyectos de infraestructura
'0918T4M0008,52K027,Mantenimiento de infraestructura
'0918T4M0011,52K002,Proyectos de infraestructura económica de hidrocarburos
'0918T4M0013,52K002,Proyectos de infraestructura económica de hidrocarburos
'0918T4M0023,52K002,Proyectos de infraestructura económica de hidrocarburos
'0918T4M0027,52K030,Otros proyectos de infraestructura
'0918T4M0028,52K002,Proyectos de infraestructura económica de hidrocarburos
'0918T4M0032,52K002,Proyectos de infraestructura económica de hidrocarburos
'0918T4M0037,52K030,Otros proyectos de infraestructura
'0918T4M0046,52K002,Proyectos de infraestructura económica de hidrocarburos
'0918T4M0047,52K002,Proyectos de infraestructura económica de hidrocarburos
'0918T4M0048,52K030,Otros proyectos de infraestructura
'0918T4N0001,52K030,Otros proyectos de infraestructura
'0918T4N0002,52K027,Mantenimiento de infraestructura
'0918T4N0003,52K002,Proyectos de infraestructura económica de hidrocarburos
'0918T4N0004,52K030,Otros proyectos de infraestructura
'0918T4N0005,52K027,Mantenimiento de infraestructura
'0918T4N0006,52K030,Otros proyectos de infraestructura
'0918T4O0003,52K002,Proyectos de infraestructura económica de hidrocarburos
'0918T4O0011,52K002,Proyectos de infraestructura económica de hidrocarburos
'0918T4O0014,52K002,Proyectos de infraestructura económica de hidrocarburos
'0918TOQ0010,53K029,Programas de adquisiciones
'093 98 093,52K002,Proyectos de infraestructura económica de hidrocarburos
'0936E000002,04K023,Proyectos de infraestructura gubernamental de seguridad pública
